iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues (y/n)?;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly transmitted AVPs;Deletions;Substitutions;Insertions;PA:CO;PA:PA;PA:FA;PA:IC;#constraints left in agenda;numGoalChanges;indices of provided restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel used (1=simple, 2=abstract, 3=concrete);barge-in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization;b0;judgement
176;16;100;0;3;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Mittlere Preisklasse.  ;repetitionRequest;price;average ;price ;closed;0;9;1;average ;price ;1;0;0;0;1;0;0;0;0;4;;midday;friday;chinese;average;centre;midday ;friday ;chinese ;average expensive ;centre ;8;0;0;provide ;2;hor ;hor ;cui35 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre;3;bad
176;17;100;0;3;Hier ist das passende Restaurant auf Ihre Anfrage.  {Asia                     Steinring 43    } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;24;0;;;;;;;;;;;0;4;91;midday;friday;chinese;average;centre;midday ;friday ;chinese ;average expensive ;centre ;8;;0;;0;hor ;hor ;cui35 ;prx3 prx4 prx5 ;loc01 ;midday;neutral;chinese;neutral;centre;3;bad
179;1;100;0;1;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte gerne wissen, wo, in welchem Restaurant ich Ente essen kann.  ;request;ALL;poultry ;foodtype ;open;1;46;1;poultry neutral foodtype ;foodtype logical field ;1;0;0;2;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;12;;;;;;neutral;neutral;poultry;neutral;neutral;4;bad
179;2;100;0;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;36;0;;;;;;;;;;;0;0; 33 79 86;neutral;neutral;poultry;neutral;neutral;;;poultry ;;;1;;0;;0;hor ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;4;bad
182;1;100;1;5;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Wo kann ich abends in Werne griechisch essen gehen?  ;request;ALL;greek evening langendreer ;foodtype time localization ;open;1;46;3;greek evening langendreer ;foodtype time localization ;3;0;0;0;1;0;0;0;0;0;;evening;neutral;greek;neutral;langendreer;;;;;;3;0;0;provide ;9;;;;;;evening;neutral;greek;neutral;werne;3;bad
182;2;100;1;5;Sie möchten also abends in Langendreer oder Werne griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;11;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;neutral;greek;neutral;langendreer;evening ;;greek ;;langendreer ;3;0;0;affirm ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui22 ;;loc5 ;evening;neutral;greek;neutral;werne;3;bad
182;3;100;1;5;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;neutral;langendreer;evening ;;greek ;;langendreer ;3;0;0;accept ;1;hor ;hor ;cui22 ;;loc5 ;evening;neutral;greek;neutral;werne;3;bad
182;4;100;1;5;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Wo kann ich abends in Werne italienisch essen gehen?  ;request;field;italian evening langendreer ;foodtype time localization ;closed;1;28;3;italian evening langendreer ;foodtype time localization ;3;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;neutral;langendreer;evening ;;greek ;;langendreer ;4;0;0;provide ;9;hor ;hor ;cui22 ;;loc5 ;evening;neutral;greek;neutral;werne;3;bad
182;5;100;1;5;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Italienisch.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;9;1;italian ;foodtype ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;neutral;langendreer;evening ;;italian greek ;;langendreer ;4;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui20 ;;loc5 ;evening;neutral;greek;neutral;werne;3;bad
182;6;100;1;5;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;neutral;italian;neutral;langendreer;evening ;;italian greek ;;langendreer ;4;0;0;affirm ;1;hor ;hor ;cui20 ;;loc5 ;evening;neutral;greek;neutral;werne;3;bad
182;7;100;1;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Dolce Vita               Werner Hellweg 459} {La Distelleria Museum Brennerei Oberstr. 43} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;32;0;;;;;;;;;;;0;1; 123 129;evening;neutral;italian;neutral;langendreer;evening ;;italian ;;langendreer ;4;;0;;0;hor ;hor ;cui20 ;;loc5 ;evening;neutral;greek;neutral;werne;3;bad
184;1;60;1;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Griechische Küche, unteres Preisniveau, in Grumme, Dienstag Abend.  ;request;ALL;tuesday greek evening cheap grumme ;date foodtype time price localization ;open;1;41;5;greek grumme witten choice foodtype ;foodtype localization localization action field ;2;3;0;3;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;;;;;;5;0;0;provide ;8;;;;;;evening;tuesday;greek;cheap;grumme;3;bad
184;2;60;1;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne griechisch essen. Am Dienstag, unteres Preisniveau, abends.  ;request;ALL;tuesday greek evening cheap ;date foodtype time price ;open;1;41;4;greek evening langendreer ;foodtype time localization ;2;2;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;;;greek ;;grumme witten ;5;0;0;provide ;10;;;cui22 ;;loc7 loc17 ;evening;tuesday;greek;cheap;grumme;3;bad
184;3;60;1;2;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;Grumme.  ;repetitionRequest;localization;grumme ;localization ;closed;0;9;1;grumme ;localization ;1;0;0;0;1;0;0;0;0;0;;evening;tuesday;greek;cheap;grumme;evening ;;greek ;;langendreer grumme witten ;5;0;0;provide ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;;cui22 ;;loc5 ;evening;tuesday;greek;cheap;grumme;3;bad
184;4;60;1;2;Sie möchten also in Grumme essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;7;1;sunday yes ;date logical ;1;0;0;1;0;0;0;1;0;0;;evening;tuesday;greek;cheap;grumme;evening ;;greek ;;grumme witten langendreer ;5;0;0;affirm ;1;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;3;bad
184;5;60;1;2;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Dann möchte ich gerne in Weitmar essen gehen.  ;offerModification;logical;weitmar ;localization ;choice;0;13;1;weitmar yes ;localization logical ;1;0;0;1;0;0;0;1;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;sunday ;greek ;;grumme ;6;0;0;provide ;8;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui22 ;;loc7 ;evening;tuesday;greek;cheap;weitmar;3;bad
184;6;60;1;2;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Griechisch essen, Dienstag, in Weitmar, unteres Preisniveau, abends.  ;request;field;tuesday greek evening cheap weitmar ;date foodtype time price localization ;closed;1;28;5;tuesday greek iberian evening ;date foodtype foodtype time ;3;2;0;1;0;0;0;1;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;sunday ;greek ;;weitmar grumme ;6;0;0;provide ;8;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;3;bad
184;7;60;1;2;Wiederholen Sie bitte die Art der Küche.;Griechische Küche.  ;repetitionRequest;foodtype;greek ;foodtype ;closed;0;7;1;greek foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday sunday ;greek iberian ;;grumme weitmar ;6;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor4 hor5 hor6 ;cui22 cui23 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;3;bad
184;8;60;1;2;Sie möchten also griechisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;1;;evening;tuesday;greek;cheap;weitmar;evening ;sunday tuesday ;greek iberian ;;grumme weitmar ;6;0;0;affirm ;1;hor6 ;hor6 ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;3;bad
184;9;60;1;2;Hier ist das passende Restaurant auf Ihre Anfrage.  {Arthemis                 Wasserstr. 149  } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;24;0;;;;;;;;;;;0;1;101;evening;tuesday;greek;cheap;weitmar;evening ;sunday tuesday ;greek ;;grumme weitmar ;6;;0;;0;hor6 ;hor6 ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;3;bad
186;1;100;0;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne ein italienisches Restaurant in Bochum Querenburg und mittlere Preisklasse.  ;request;ALL;italian average querenburg ;foodtype price localization ;open;1;41;3;italian average querenburg yes foodtype ;foodtype price localization logical field ;3;0;0;2;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;;;;3;0;0;provide ;12;;;;;;neutral;neutral;italian;average;querenburg;3.5;bad
186;2;100;0;4;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Nennen sie mir ein anderes Restaurant der mittleren Preisklasse in Bochum Querenburg.  ;offerModification;logical;average querenburg ;price localization ;choice;0;13;2;querenburg newquery ;localization action ;1;1;0;1;0;0;0;1;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;average ;querenburg ;3;0;0;provide ;12;hor ;hor ;cui20 ;prx3 prx4 prx5 ;loc12 ;neutral;neutral;italian;average;querenburg;3.5;bad
186;3;100;0;4;Diese Funktion ist zur Zeit leider nicht verfügbar. Vielen Dank und auf Wiederhören. ;;bye;errorMessage;;;na;0;13;0;;;;;;;;;;;0;0;;neutral;neutral;italian;average;querenburg;;;italian ;average ;querenburg ;3;;0;;0;hor ;hor ;cui20 ;prx3 prx4 prx5 ;loc12 ;neutral;neutral;italian;average;querenburg;3.5;bad
187;1;80;1;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich suche ein Restaurant mit deutscher Küche, 15 Euro pro Person in Ehrenfeld oder Wiemelhausen.  ;request;ALL;german average ehrenfeld wiemelhausen ;foodtype price localization localization ;open;1;41;4;average ehrenfeld wiemelhausen foodtype ;price localization localization field ;3;1;0;1;0;0;0;1;0;0;;neutral;neutral;german;average;ehrenfeld;;;;;;4;0;0;provide ;15;;;;;;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;2;80;1;5;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Hm, keine Präferenz. 15 Euro pro Person im Ehrenfeld.  ;indicateValues;foodtype;neutral average ehrenfeld ;foodtype price localization ;choice;1;16;3;neutral ehrenfeld neutral ;foodtype localization logical ;2;1;0;1;0;0;0;1;0;1;;neutral;neutral;neutral;average;ehrenfeld;;;;average ;ehrenfeld wiemelhausen ;5;0;0;provide ;9;;;;prx5 ;loc02 loc11 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;3;80;1;5;Sie möchten also in Ehrenfeld essen gehen?;Richtig.  ;explConfirm;;yes ;logical ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;1;;neutral;neutral;neutral;average;ehrenfeld;;;neutral ;average ;ehrenfeld wiemelhausen ;5;0;0;affirm ;1;;hor ;neutral ;prx5 ;loc02 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;4;80;1;5;Wiederholen Sie bitte den Ort des Restaurants.;Wiemelhausen.  ;repetitionRequest;localization;wiemelhausen ;localization ;closed;0;7;1;wiemelhausen ;localization ;1;0;0;0;1;0;0;0;0;2;;neutral;neutral;neutral;average;wiemelhausen;;;neutral ;average ;;5;0;0;provide ;1;;hor ;neutral ;prx5 ;loc02 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;5;80;1;5;Sie möchten also in Wiemelhausen essen gehen?;Richtig.  ;explConfirm;;yes ;logical ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;neutral;neutral;neutral;average;wiemelhausen;;;neutral ;average ;wiemelhausen ;5;0;0;affirm ;1;hor ;hor ;neutral ;prx5 ;loc11 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;6;80;1;5;Wiederholen Sie bitte den Ort des Restaurants.;Wiemelhausen.  ;repetitionRequest;localization;wiemelhausen ;localization ;closed;0;7;1;wiemelhausen ;localization ;1;0;0;0;1;0;0;0;0;2;;neutral;neutral;neutral;average;wiemelhausen;;;neutral ;average ;;5;0;0;provide ;1;hor ;hor ;neutral ;prx5 ;loc11 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;7;80;1;5;Sie möchten also in Wiemelhausen essen gehen?;Richtig.  ;explConfirm;;yes ;logical ;closed;0;7;1;;;0;1;0;0;0;0;1;0;0;2;;neutral;neutral;neutral;average;wiemelhausen;;;neutral ;average ;wiemelhausen ;5;0;0;affirm ;1;hor ;hor ;neutral ;prx5 ;loc11 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;8;80;1;5;Wiederholen Sie bitte den Ort des Restaurants.;Dann nehmen wir Weitmar.  ;repetitionRequest;localization;weitmar ;localization ;closed;0;7;1;weitmar ;localization ;1;0;0;0;1;0;0;0;0;3;;neutral;neutral;neutral;average;weitmar;;;neutral ;average ;;6;0;0;provide ;4;hor ;hor ;neutral ;prx5 ;loc11 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;9;80;1;5;Sie möchten also in Weitmar essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;7;1;yes ;logical ;1;0;0;0;1;0;0;0;0;3;;neutral;neutral;neutral;average;weitmar;;;neutral ;average ;weitmar ;6;0;0;affirm ;1;hor ;hor ;neutral ;prx5 ;loc8 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;10;80;1;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Fürs Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;0;4;;evening;neutral;neutral;average;weitmar;;;neutral ;average ;weitmar ;7;0;0;provide ;2;hor ;hor ;neutral ;prx5 ;loc8 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;11;80;1;5;Sie möchten also abends essen gehen?;ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;4;;evening;neutral;neutral;average;weitmar;evening ;;neutral ;average ;weitmar ;7;0;0;affirm ;1;hor ;hor ;neutral ;prx5 ;loc8 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;12;80;1;5;An welchem Tag beabsichtigen Sie essen zu gehen? ;Am Samstag.  ;request;date;saturday ;date ;closed;0;8;1;saturday ;date ;1;0;0;0;1;0;0;0;0;5;;evening;saturday;neutral;average;weitmar;evening ;;neutral ;average ;weitmar ;8;0;0;provide ;2;hor ;hor ;neutral ;prx5 ;loc8 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;13;80;1;5;Sie möchten also Samstag essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;0;5;;evening;saturday;neutral;average;weitmar;evening ;saturday ;neutral ;average ;weitmar ;8;0;0;affirm ;1;;;neutral ;prx5 ;loc8 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;14;80;1;5;Es gibt mehr als drei passende Restaurants auf Ihre Anfrage. Möchten Sie Ihre Frage präzisieren?;Nein.  ;offerRefinement;logical;no ;logical ;choice;0;15;1;no ;logical ;1;0;0;0;1;0;0;0;0;5;;evening;saturday;neutral;average;weitmar;evening ;saturday ;neutral ;average ;weitmar ;8;0;0;neglect ;1;;hor ;neutral ;prx5 ;loc8 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;15;80;1;5;{Borgböhmer Haus Waldesruh Papenloh 8      } {Forsthaus                Blankensteiner Str. 147} {Vitrine                  Drusenbergstr. 164} Möchten Sie noch weitere Antworten hören? ;Nein.  ;informAndOfferMore;logical;no ;logical ;choice;0;18;1;no ;logical ;1;0;0;0;1;0;0;0;0;5; 10 16 61;evening;saturday;neutral;average;weitmar;evening ;saturday ;neutral ;average ;weitmar ;8;0;0;neglect ;1;hor ;hor ;neutral ;prx5 ;loc8 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
187;16;80;1;5;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;;;;;;;;;0;5;;evening;saturday;neutral;average;weitmar;evening ;saturday ;neutral ;average ;weitmar ;8;;0;;0;hor ;hor ;neutral ;prx5 ;loc8 ;neutral;neutral;german;average;ehrenfeld;3.5;bad
189;1;100;0;2;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Griechische Küche.  ;request;ALL;greek ;foodtype ;open;1;46;1;greek foodtype ;foodtype field ;1;0;0;1;0;0;0;1;4;0;;evening;tuesday;greek;cheap;grumme;;;;;;1;0;0;provide ;2;;;;;;evening;tuesday;greek;cheap;grumme;4.9;bad
189;2;100;0;2;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;3;0;;evening;tuesday;greek;cheap;grumme;;;greek ;;;2;0;0;provide ;3;;hor ;cui22 ;;;evening;tuesday;greek;cheap;grumme;4.9;bad
189;3;100;0;2;An welchem Tag beabsichtigen Sie essen zu gehen? ;Dienstag.  ;request;date;tuesday ;date ;closed;0;8;1;tuesday ;date ;1;0;0;0;1;0;0;0;2;0;;evening;tuesday;greek;cheap;grumme;evening ;;greek ;;;3;0;0;provide ;1;hor ;hor ;cui22 ;;;evening;tuesday;greek;cheap;grumme;4.9;bad
189;4;100;0;2;Wieviel möchten Sie ungefähr pro Person ausgeben?;Hm, 10 Euro.  ;request;price;cheap ;price ;closed;0;7;1;cheap ;price ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;;;4;0;0;provide ;3;;;cui22 ;;;evening;tuesday;greek;cheap;grumme;4.9;bad
189;5;100;0;2;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Arthemis                 Wasserstr. 149  } {Attika                   Massenbergstr. 1} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;27;0;;;;;;;;;;;1;0; 101 103;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;greek ;cheap ;;4;;0;;0;hor ;hor ;cui22 ;prx3 ;;evening;tuesday;greek;cheap;grumme;4.9;bad
193;1;80;1;1;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte gerne in Bochum Mitte Ente essen gehen, am Mittwoch Abend.  ;request;ALL;wednesday poultry evening centre ;date foodtype time localization ;open;1;46;4;wednesday poultry evening yes ;date foodtype time logical ;3;1;0;1;0;0;0;1;0;0;;evening;wednesday;poultry;neutral;centre;;;;;;4;0;0;provide ;12;;;;;;neutral;neutral;poultry;neutral;neutral;4.9;bad
193;2;80;1;1;Sie möchten also Mittwoch Abend Geflügel essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;8;1;yes ;logical ;1;0;0;0;1;0;0;0;0;0;;evening;wednesday;poultry;neutral;centre;evening ;wednesday ;poultry ;;;4;0;0;affirm ;1;hor9 ;hor9 ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;4.9;bad
193;3;80;1;1;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Haus Oekey                Auf dem Alten Kamp 10} {China                    Brückstr. 47    } {Mandarin Peking          Herner Str. 127 } Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;inform;;;;na;0;36;0;;;;;;;;;;;0;0; 33 79 86;evening;wednesday;poultry;neutral;centre;evening ;wednesday ;poultry ;;;4;;0;;0;hor9 ;hor9 ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;4.9;bad
196;1;100;1;4;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;Ich möchte gerne Samstag Abend italienisch essen gehen, in Bochum Querenburg in der mittleren Preisklasse.  ;request;ALL;saturday italian evening average querenburg ;date foodtype time price localization ;open;1;46;5;saturday italian evening querenburg yes ;date foodtype time localization logical ;4;1;0;1;0;0;0;1;0;0;;evening;saturday;italian;average;querenburg;;;;;;5;0;0;provide ;15;;;;;;neutral;neutral;italian;average;querenburg;4;bad
