iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues (y/n)?;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly transmitted AVPs;Deletions;Substitutions;Insertions;PA:CO;PA:PA;PA:FA;PA:IC;#constraints left in agenda;numGoalChanges;indices of provided restaurants;fieldRequestSwooshed;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel used (1=simple, 2=abstract, 3=concrete);barge-in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;class
1397;1;70;0;140;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;;Request;all;querenburg average italian;localization price foodtype;open;1;41;3;foodtype,querenburg;field,localization;1;2;0;1;0;0;0;1;;;;0;midday;friday;italian;average;querenburg;;;;;;3;AVP-wise-concrete;0;Provide;0;;;;;;worst_simulation
1397;2;70;0;140;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;;IndicateValue;foodtype;italian;foodtype;choice;1;16;1;italian,foodtype;foodtype,field;1;0;0;1;0;0;0;1;;;;0;midday;friday;italian;average;querenburg;;;;;querenburg ;3;AVP-wise-concrete;0;Inform;0;;;;;querenburg;worst_simulation
1397;3;70;0;140;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Summa cum Laude          Querenburger Höhe 282} {Mediteranee Querenburger Höhe 267} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;Inform;;;;na;0;31;0;;;;;;;;;;;;; 58 136;0;midday;friday;italian;average;querenburg;;;italian ;;querenburg ;3;AVP-wise-concrete;0;EMPTY;0;hor;hor;italian;;querenburg;worst_simulation
1398;1;70;0;140;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;;Request;all;querenburg italian average;localization foodtype price;open;1;46;3;italian,average;foodtype,price;2;1;0;0;0;1;0;0;;;;0;midday;friday;italian;average;querenburg;;;;;;3;AVP-wise-concrete;0;Provide;0;;;;;;worst_simulation
1398;2;70;0;140;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Basilea am alten Rathaus Untermarkt 10    } {Da Capo                  Springerplatz 34} {Pinocchio Hörder Str. 330} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;Inform;;;;na;0;35;0;;;;;;;;;;;;; 119 121 139;0;midday;friday;italian;average;querenburg;;;italian ;average ;;3;AVP-wise-concrete;0;EMPTY;0;hor;hor;italian;prx3;;worst_simulation
1399;1;70;0;140;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;;Request;field;foodtype;field;open;1;46;1;foodtype;field;1;0;0;0;1;0;0;0;;;;1;midday;friday;italian;average;querenburg;;;;;;1;AVP-wise-concrete;0;Provide;0;;;;;;worst_simulation
1399;2;70;0;140;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;;IndicateValue;foodtype;italian;foodtype;choice;1;16;1;;;0;1;0;0;0;0;1;0;;;;0;midday;friday;italian;average;querenburg;;;;;;2;AVP-wise-concrete;0;Inform;0;;;;;;worst_simulation
1399;3;70;0;140;Vom derzeitigen System können nur die folgenden Informationen bearbeitet werden: die Art der Küche, die Tageszeit und der Preis der Mahlzeit, der ungefähre Ort des Restaurants oder dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;;IndicateValue;field;price;field;open;1;33;1;price;field;1;0;0;0;1;0;0;0;;;;0;midday;friday;italian;average;querenburg;;;;;;3;AVP-wise-concrete;0;Provide;0;;hor;;;;worst_simulation
1399;4;70;0;140;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;;IndicateValue;price;average;price;choice;1;12;1;;;0;1;0;0;0;0;1;0;;;;0;midday;friday;italian;average;querenburg;;;;;;4;AVP-wise-concrete;0;Inform;0;;hor;;;;worst_simulation
1399;5;70;0;140;Vom derzeitigen System können nur die folgenden Informationen bearbeitet werden: die Art der Küche, die Tageszeit und der Preis der Mahlzeit, der ungefähre Ort des Restaurants oder dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;;IndicateValue;field;price;field;open;1;33;1;;;0;1;0;0;0;0;1;0;;;;0;midday;friday;italian;average;querenburg;;;;;;4;AVP-wise-concrete;0;Provide;0;hor;hor;;;;worst_simulation
1399;6;70;0;140;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;;Request;time;midday;time;choice;1;11;1;;;0;1;0;0;0;0;1;0;;;;0;midday;friday;italian;average;querenburg;;;;;;5;AVP-wise-concrete;0;Inform;0;hor;hor;;;;worst_simulation
1399;7;70;0;140;Vom derzeitigen System können nur die folgenden Informationen bearbeitet werden: die Art der Küche, die Tageszeit und der Preis der Mahlzeit, der ungefähre Ort des Restaurants oder dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;;IndicateValue;field;localization;field;open;1;33;1;foodtype;field;0;0;1;0;0;0;0;1;;;;0;midday;friday;italian;average;querenburg;;;;;;6;AVP-wise-concrete;0;Provide;0;hor;hor;;;;worst_simulation
1399;8;70;0;140;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;;IndicateValue;foodtype;italian;foodtype;choice;1;16;1;italian;foodtype;1;0;0;0;1;0;0;0;;;;0;midday;friday;italian;average;querenburg;;;;;;6;AVP-wise-concrete;0;Inform;0;hor;hor;;;;worst_simulation
1399;9;70;0;140;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;;Request;time;midday;time;choice;1;11;1;midday;time;1;0;0;0;1;0;0;0;;;;0;midday;friday;italian;average;querenburg;;;italian ;;;6;AVP-wise-concrete;0;Inform;0;hor;hor;italian;;;worst_simulation
1399;10;70;0;140;An welchem Tag beabsichtigen Sie essen zu gehen? ;;Request;date;friday;date;closed;0;8;1;friday;date;1;0;0;0;1;0;0;0;;;;0;midday;friday;italian;average;querenburg;midday ;;italian ;;;7;AVP-wise-concrete;0;Inform;0;hor;hor;italian;;;worst_simulation
1399;11;70;0;140;Wieviel möchten Sie ungefähr pro Person ausgeben?;;Request;price;average;price;closed;0;7;1;average,week;price,date;1;0;0;1;0;0;0;1;;;;0;midday;friday;italian;average;querenburg;midday ;friday ;italian ;;;7;AVP-wise-concrete;0;Inform;0;;;italian;;;worst_simulation
1399;12;70;0;140;Könnten Sie bitte den gewünschten Wochentag wiederholen?;;RepetitionRequest;date;friday;date;closed;0;7;1;sunday;date;0;0;1;0;0;0;0;1;;;;0;midday;friday;italian;average;querenburg;midday ;week friday ;italian ;average ;;7;AVP-wise-concrete;0;Inform;0;;hor01;italian;prx3;;worst_simulation
1399;13;70;0;140;Wiederholen Sie bitte den Wochentag.;;RepetitionRequest;date;friday;date;closed;0;5;1;friday;date;1;0;0;0;1;0;0;0;;;;0;midday;friday;italian;average;querenburg;midday ;sunday friday week ;italian ;average ;;7;AVP-wise-concrete;0;Inform;0;;hor19;italian;prx3;;worst_simulation
1399;14;70;0;140;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Basilea am alten Rathaus Untermarkt 10    } {Da Capo                  Springerplatz 34} {Pinocchio Hörder Str. 330} Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend! ;;Inform;;;;na;0;35;0;;;;;;;;;;;;; 119 121 139;0;midday;friday;italian;average;querenburg;midday ;friday week sunday ;italian ;average ;;7;AVP-wise-concrete;0;EMPTY;0;;;italian;prx3;;worst_simulation
1400;1;70;0;140;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;;Request;field;foodtype;field;open;1;41;1;foodtype;field;1;0;0;0;1;0;0;0;;;;1;midday;friday;italian;average;querenburg;;;;;;1;AVP-wise-concrete;0;Provide;0;;;;;;worst_simulation
1400;2;70;0;140;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;;IndicateValue;foodtype;italian;foodtype;choice;1;16;1;italian;foodtype;1;0;0;0;1;0;0;0;;;;0;midday;friday;italian;average;querenburg;;;;;;2;AVP-wise-concrete;0;Inform;0;;;;;;worst_simulation
1400;3;70;0;140;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;;Request;time;midday;time;choice;1;11;1;midday,foodtype;time,field;1;0;0;1;0;0;0;1;;;;0;midday;friday;italian;average;querenburg;;;italian ;;;3;AVP-wise-concrete;0;Inform;0;;hor;italian;;;worst_simulation
1400;4;70;0;140;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;;IndicateValue;foodtype;italian;foodtype;choice;1;16;1;italian;foodtype;1;0;0;0;1;0;0;0;;;;0;midday;friday;italian;average;querenburg;midday ;;italian ;;;3;AVP-wise-concrete;0;Inform;0;hor02;hor;italian;;;worst_simulation
1400;5;70;0;140;An welchem Tag beabsichtigen Sie essen zu gehen? ;;Request;date;friday;date;closed;0;8;1;friday;date;1;0;0;0;1;0;0;0;;;;0;midday;friday;italian;average;querenburg;midday ;;italian ;;;4;AVP-wise-concrete;0;Inform;0;hor;hor;italian;;;worst_simulation
1400;6;70;0;140;Wieviel möchten Sie ungefähr pro Person ausgeben?;;Request;price;average;price;closed;0;7;1;;;0;1;0;0;0;0;1;0;;;;0;midday;friday;italian;average;querenburg;midday ;friday ;italian ;;;5;AVP-wise-concrete;0;Inform;0;;;italian;;;worst_simulation
1400;7;70;0;140;Wieviel möchten Sie ungefähr pro Person ausgeben?;;Request;price;average;price;closed;0;7;1;expensive;price;0;0;1;0;0;0;0;1;;;;0;midday;friday;italian;average;querenburg;midday ;friday ;italian ;;;5;AVP-wise-concrete;0;Inform;0;;hor;italian;;;worst_simulation
1400;8;70;0;140;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;;OfferModification;logical;no;logical;choice;0;13;1;no;logical;1;0;0;0;1;0;0;0;;;;0;midday;friday;italian;average;querenburg;midday ;friday ;italian ;expensive ;;5;AVP-wise-concrete;0;Negate;0;hor;hor;italian;prx5;;worst_simulation
1400;9;70;0;140;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;Bye;bye;;;na;0;13;0;;;;;;;;;;;;;;0;midday;friday;italian;average;querenburg;midday ;friday ;italian ;expensive ;;5;AVP-wise-concrete;0;EMPTY;0;hor;hor;italian;prx5;;worst_simulation
1401;1;100;1;141;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;;Request;field;time;field;open;1;46;1;time;field;1;0;0;0;1;0;0;0;;;;1;evening;tuesday;greek;expensive;grumme;;;;;;1;AVP-wise-concrete;0;Provide;0;;;;;;worst_simulation
1401;2;100;1;141;Sie können zwischen den folgenden Möglichkeiten wählen: Mittagessen, Abendessen oder keine Präferenz.;;IndicateValue;time;evening;time;choice;1;12;1;evening;time;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;;;;;;2;AVP-wise-concrete;0;Inform;0;;;;;;worst_simulation
1401;3;100;1;141;Sie möchten also abends essen gehen?;;ExplicitConfirmation;logical;yes;logical;closed;0;6;1;yes;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;;;;;2;AVP-wise-concrete;0;Accept;0;hor3;hor;;;;worst_simulation
1401;4;100;1;141;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;;Request;foodtype;greek;foodtype;closed;1;10;1;foodtype,greek;field,foodtype;1;0;0;1;0;0;0;1;;;;0;evening;tuesday;greek;expensive;grumme;evening ;;;;;3;AVP-wise-concrete;0;Inform;0;hor3;hor;;;;worst_simulation
1401;5;100;1;141;Sie möchten also griechisch essen gehen?;;ExplicitConfirmation;logical;yes;logical;closed;0;6;1;yes;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;;greek ;;;3;AVP-wise-concrete;0;Accept;0;hor;hor;greek;;;worst_simulation
1401;6;100;1;141;An welchem Tag beabsichtigen Sie essen zu gehen? ;;Request;date;tuesday;date;closed;0;8;1;tuesday;date;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;;greek ;;;4;AVP-wise-concrete;0;Inform;0;hor;hor;greek;;;worst_simulation
1401;7;100;1;141;Sie möchten also Dienstag essen gehen?;;ExplicitConfirmation;logical;yes;logical;closed;0;6;1;yes;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;greek ;;;4;AVP-wise-concrete;0;Accept;0;;;greek;;;worst_simulation
1401;8;100;1;141;Wieviel möchten Sie ungefähr pro Person ausgeben?;;Request;price;expensive;price;closed;0;7;1;yes;logical;0;1;0;1;0;0;0;1;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;greek ;;;5;AVP-wise-concrete;0;Inform;0;;;greek;;;worst_simulation
1401;9;100;1;141;Wieviel möchten Sie ungefähr pro Person ausgeben?;;Request;price;expensive;price;closed;0;7;1;expensive;price;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;greek ;;;5;AVP-wise-concrete;0;Inform;0;;hor;greek;;;worst_simulation
1401;10;100;1;141;Sie möchten also in der oberen Preisklasse essen gehen?;;ExplicitConfirmation;logical;yes;logical;closed;0;9;1;yes;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;greek ;expensive ;;5;AVP-wise-concrete;0;Accept;0;hor;hor;greek;prx5;;worst_simulation
1401;11;100;1;141;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;;OfferModification;logical;no;logical;choice;0;13;1;no;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;greek ;expensive ;;5;AVP-wise-concrete;0;Negate;0;hor;hor;greek;prx5;;worst_simulation
1401;12;100;1;141;Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend!;;Bye;bye;;;na;0;13;0;;;;;;;;;;;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;greek ;expensive ;;5;AVP-wise-concrete;0;EMPTY;0;hor;hor;greek;prx5;;worst_simulation
1402;1;100;1;141;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;;Request;field;localization;field;open;1;41;1;localization;field;1;0;0;0;1;0;0;0;;;;1;evening;tuesday;greek;expensive;grumme;;;;;;1;AVP-wise-concrete;0;Provide;0;;;;;;worst_simulation
1402;2;100;1;141;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;;IndicateValuesOne;localization;grumme;localization;choice;1;15;1;grumme;localization;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;;;;;;2;AVP-wise-concrete;0;Inform;0;;;;;;worst_simulation
1402;3;100;1;141;Sie möchten also in grumme essen gehen?;;ExplicitConfirmation;logical;yes;logical;closed;0;7;1;yes;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;;;;;grumme ;2;AVP-wise-concrete;0;Accept;0;;hor;;;grumme;worst_simulation
1402;4;100;1;141;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;;Request;time;evening;time;choice;1;11;1;evening;time;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;;;;;grumme ;3;AVP-wise-concrete;0;Inform;0;;hor;;;grumme;worst_simulation
1402;5;100;1;141;Sie möchten also abends essen gehen?;;ExplicitConfirmation;logical;yes;logical;closed;0;6;1;yes;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;;;;grumme ;3;AVP-wise-concrete;0;Accept;0;hor;hor;;;grumme;worst_simulation
1402;6;100;1;141;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;;Request;foodtype;greek;foodtype;closed;1;10;1;foodtype,greek;field,foodtype;1;0;0;1;0;0;0;1;;;;0;evening;tuesday;greek;expensive;grumme;evening ;;;;grumme ;4;AVP-wise-concrete;0;Inform;0;hor;hor;;;grumme;worst_simulation
1402;7;100;1;141;Sie möchten also griechisch essen gehen?;;ExplicitConfirmation;logical;yes;logical;closed;0;6;1;yes;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;;greek ;;grumme ;4;AVP-wise-concrete;0;Accept;0;hor;hor;greek;;grumme;worst_simulation
1402;8;100;1;141;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;;OfferModification;logical;no;logical;choice;0;13;1;no;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;;greek ;;grumme ;4;AVP-wise-concrete;0;Negate;0;hor;hor;greek;;grumme;worst_simulation
1402;9;100;1;141;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;Bye;bye;;;na;0;13;0;;;;;;;;;;;;;;0;evening;tuesday;greek;expensive;grumme;evening ;;greek ;;grumme ;4;AVP-wise-concrete;0;EMPTY;0;hor;hor;greek;;grumme;worst_simulation
1403;1;100;1;141;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;;Request;all;expensive tuesday evening grumme greek;price date time localization foodtype;open;1;41;5;expensive,tuesday,evening,average,grumme,foodtype,greek;price,date,time,price,localization,field,foodtype;5;0;0;2;0;0;0;1;;;;0;evening;tuesday;greek;expensive;grumme;;;;;;5;AVP-wise-concrete;0;Provide;0;;;;;;worst_simulation
1403;2;100;1;141;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;;RepetitionRequest;price;expensive;price;closed;0;9;1;expensive;price;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;greek ;expensive average ;grumme ;5;AVP-wise-concrete;0;Inform;0;hor3;hor4;greek;prx3;grumme;worst_simulation
1403;3;100;1;141;Sie möchten also in der oberen Preisklasse essen gehen?;;ExplicitConfirmation;logical;yes;logical;closed;0;9;1;yes;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;greek ;expensive average ;grumme ;5;AVP-wise-concrete;0;Accept;0;hor6;hor6;greek;prx5;grumme;worst_simulation
1403;4;100;1;141;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;;OfferModification;logical;no;logical;choice;0;13;1;no;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;greek ;expensive ;grumme ;5;AVP-wise-concrete;0;Negate;0;hor6;hor6;greek;prx5;grumme;worst_simulation
1403;5;100;1;141;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;Bye;bye;;;na;0;13;0;;;;;;;;;;;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;greek ;expensive ;grumme ;5;AVP-wise-concrete;0;EMPTY;0;hor6;hor6;greek;prx5;grumme;worst_simulation
1404;1;100;1;141;Guten Abend! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Boris erlaubt es Ihnen, eine Recherche nach den folgenden Kriterien durchzuführen: der Art der Küche, der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Stellen Sie bitte Ihre Frage.;;Request;all;evening expensive tuesday grumme;time price date localization;open;1;46;4;evening,expensive,tuesday,grumme;time,price,date,localization;4;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;;;;;;4;AVP-wise-concrete;0;Provide;0;;;;;;worst_simulation
1404;2;100;1;141;Sie möchten also Dienstag abends in grumme in der oberen Preisklasse essen gehen?;;ExplicitConfirmation;logical;yes;logical;closed;0;13;1;yes;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;;expensive ;grumme ;4;AVP-wise-concrete;0;Accept;0;hor6;hor6;;prx5;grumme;worst_simulation
1404;3;100;1;141;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;;OfferModification;logical;no;logical;choice;0;13;1;no;logical;1;0;0;0;1;0;0;0;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;;expensive ;grumme ;4;AVP-wise-concrete;0;Negate;0;hor6;hor6;;prx5;grumme;worst_simulation
1404;4;100;1;141;Vielen dank, dass sie Boris benutzt haben. Auf Wiedersehen und einen schönen Abend!;;Bye;bye;;;na;0;13;0;;;;;;;;;;;;;;0;evening;tuesday;greek;expensive;grumme;evening ;tuesday ;;expensive ;grumme ;4;AVP-wise-concrete;0;EMPTY;0;hor6;hor6;;prx5;grumme;worst_simulation
